index,o_place,d_place,year,month,day,cnt,o_lat,o_lon,d_lat,d_lon
4127262,13075,13075,2020,1,1,2,31.13,-83.427,31.095,-83.411
4127768,51059,51760,2020,1,1,4,38.784,-77.188,37.53,-77.493
4128148,13121,13227,2020,1,1,2,33.758,-84.41,34.451,-84.36
4128788,48293,48293,2020,1,1,13,31.621,-96.499,31.622,-96.498
4128936,18081,17031,2020,1,1,1,39.583,-86.145,41.834,-87.732
4129763,18057,17183,2020,1,1,1,39.973,-86.153,40.188,-87.631
4129832,51059,11001,2020,1,1,42,38.833,-77.224,38.898,-77.019
4129961,06071,06079,2020,1,1,1,34.122,-117.562,35.486,-120.673
4130158,48109,48451,2020,1,1,1,31.343,-104.652,31.441,-100.453
4130345,36077,42085,2020,1,1,1,42.5,-75.1,41.325,-80.52
4130696,06073,39113,2020,1,1,1,32.81,-117.105,39.703,-84.254
4130744,45063,13051,2020,1,1,1,33.89,-81.292,32.017,-81.11
4130826,48245,48039,2020,1,1,1,30.087,-94.129,29.054,-95.418
4131035,29510,13319,2020,1,1,1,38.654,-90.248,32.678,-83.174
4131178,54003,54107,2020,1,1,1,39.406,-77.962,39.267,-81.562
4131183,42101,12011,2020,1,1,1,40.005,-75.118,26.213,-80.22
4131521,26029,26029,2020,1,1,4,45.262,-85.131,45.266,-85.13
4132272,04013,12086,2020,1,1,1,33.553,-112.125,25.782,-80.233
4132372,27161,27161,2020,1,1,3,44.082,-93.505,44.104,-93.508
4132479,31055,31131,2020,1,1,1,41.258,-95.938,40.67,-96.178
4132531,24043,51059,2020,1,1,4,39.64,-77.674,38.805,-77.237
4132690,34007,42101,2020,1,1,28,39.901,-75.061,39.999,-75.123
4132827,35061,35001,2020,1,1,4,34.806,-106.709,35.068,-106.656
4132982,34035,36071,2020,1,1,1,40.437,-74.543,41.328,-74.191
4133347,47179,51163,2020,1,1,2,36.312,-82.434,38.003,-79.421
4133354,48381,06065,2020,1,1,1,35.154,-101.931,33.936,-117.398
4133364,41051,12057,2020,1,1,2,45.562,-122.612,27.963,-82.495
4133741,27143,27053,2020,1,1,1,44.609,-94.08,44.985,-93.279
4133825,51007,37063,2020,1,1,1,37.445,-77.955,35.991,-78.895
4133851,55079,18127,2020,1,1,1,43.057,-87.967,41.478,-87.056
4133876,29065,48029,2020,1,1,1,37.44,-91.658,29.418,-98.541
4133883,48029,09009,2020,1,1,1,29.418,-98.541,41.501,-72.757
4133898,13275,13275,2020,1,1,10,30.863,-83.96,30.863,-83.96
4134058,48215,48389,2020,1,1,1,26.315,-98.307,31.415,-103.509
4134958,39041,39049,2020,1,1,27,40.172,-82.962,40.024,-82.989
4135104,45069,45025,2020,1,1,1,34.63,-79.691,34.69,-79.922
4135145,47187,51520,2020,1,1,1,35.925,-86.869,36.595,-82.189
4135239,40143,48095,2020,1,1,1,36.109,-95.914,31.169,-100.077
4135261,01101,13285,2020,1,1,1,32.364,-86.245,33.039,-85.059
4135635,21227,21111,2020,1,1,1,36.966,-86.436,38.124,-85.645
4135752,09009,09003,2020,1,1,18,41.413,-72.951,41.723,-72.725
4135766,42017,34013,2020,1,1,1,40.102,-74.946,40.734,-74.185
4136005,08089,08089,2020,1,1,9,37.973,-103.579,37.994,-103.584
4136024,08041,22051,2020,1,1,1,38.889,-104.789,30.002,-90.186
4136119,42041,10005,2020,1,1,1,40.25,-77.026,38.704,-75.248
4136151,47111,21199,2020,1,1,1,36.61,-85.932,37.092,-84.604
4136903,36037,36053,2020,1,1,1,43.015,-78.322,42.747,-75.77
4136927,06001,06089,2020,1,1,1,37.792,-122.229,41.018,-122.246
4137377,22051,22105,2020,1,1,6,29.943,-90.15,30.454,-90.456
4137816,16029,16059,2020,1,1,1,42.66,-111.597,45.495,-114.143
4137864,47055,47003,2020,1,1,1,35.202,-87.036,35.663,-86.589
4138187,05045,05149,2020,1,1,1,35.086,-92.458,35.223,-93.158
4138548,31109,29045,2020,1,1,1,40.803,-96.697,40.304,-91.556
4138782,34017,36005,2020,1,1,5,40.725,-74.047,40.85,-73.866
4138836,21179,21111,2020,1,1,1,37.809,-85.467,38.242,-85.723
4138943,24035,24041,2020,1,1,1,38.938,-76.328,38.77,-76.07
4139052,24021,51107,2020,1,1,1,39.484,-77.447,39.137,-77.715
4139304,39085,39043,2020,1,1,1,41.712,-81.361,41.447,-82.709
4139322,12041,22063,2020,1,1,1,29.675,-82.942,30.394,-90.537
4139523,37037,37179,2020,1,1,1,35.684,-79.147,35.041,-80.659
4140362,39049,39125,2020,1,1,1,39.969,-83.006,41.079,-84.727
4140576,55117,55073,2020,1,1,1,43.742,-87.785,44.901,-89.569
4140974,36093,13121,2020,1,1,1,42.8,-73.891,33.749,-84.388
4141024,04013,27053,2020,1,1,2,33.577,-111.97,45.043,-93.365
4141049,37193,37193,2020,1,1,5,36.162,-81.181,36.16,-81.169
4141146,29095,29095,2020,1,1,813,39.063,-94.496,39.062,-94.494
4141173,47037,34021,2020,1,1,1,36.2,-86.792,40.228,-74.704
4141178,21111,21035,2020,1,1,1,38.121,-85.777,36.612,-88.325
4141234,01019,01031,2020,1,1,1,34.18,-85.761,31.315,-85.855
4141301,13247,47157,2020,1,1,1,33.664,-83.987,35.134,-89.922
4141315,47037,06059,2020,1,1,1,36.165,-86.784,33.836,-117.89
4141839,45007,45073,2020,1,1,1,34.64,-82.776,34.694,-82.961
4142126,37183,51700,2020,1,1,1,36.007,-78.545,37.119,-76.498
4142148,34023,36081,2020,1,1,4,40.429,-74.357,40.67,-73.833
4142904,51650,51760,2020,1,1,2,37.047,-76.377,37.53,-77.493
4143122,22087,21209,2020,1,1,1,29.983,-90.011,38.225,-84.557
4143182,27109,27053,2020,1,1,1,44.026,-92.473,44.986,-93.275
4143661,36061,08031,2020,1,1,2,40.757,-73.977,39.813,-104.837
4143861,53003,53003,2020,1,1,2,46.405,-117.052,46.405,-117.058
4144095,12057,12115,2020,1,1,5,27.909,-82.288,27.314,-82.484
4144472,21089,21019,2020,1,1,1,38.529,-82.744,38.453,-82.672
4144794,06081,06079,2020,1,1,2,37.591,-122.4,35.715,-120.831
4145032,36047,13121,2020,1,1,1,40.655,-73.949,33.631,-84.47
4145325,55079,17089,2020,1,1,1,43.057,-87.967,42.04,-88.31
4145328,26027,26021,2020,1,1,1,41.778,-86.224,41.843,-86.268
4145716,17043,17007,2020,1,1,2,41.949,-88.109,42.26,-88.819
4145843,21059,01097,2020,1,1,1,37.765,-87.102,30.684,-88.162
4145990,34027,34037,2020,1,1,3,40.81,-74.573,40.933,-74.658
4146061,36071,36087,2020,1,1,3,41.434,-74.095,41.12,-74.078
4146447,34011,42101,2020,1,1,1,39.391,-75.038,39.925,-75.145
4146615,11001,37067,2020,1,1,1,38.899,-77.014,36.087,-80.245
4146791,36059,36053,2020,1,1,7,40.738,-73.594,42.747,-75.77
4146815,29189,29101,2020,1,1,1,38.745,-90.334,38.754,-93.746
4147187,48317,48209,2020,1,1,1,32.36,-101.998,29.896,-97.935
4147449,22061,17031,2020,1,1,1,32.528,-92.702,41.481,-87.747
4147455,39097,39097,2020,1,1,12,39.977,-83.373,39.999,-83.346
4147502,13043,13051,2020,1,1,1,32.356,-82.053,32.017,-81.11
4147561,11001,51059,2020,1,1,53,38.897,-77.016,38.836,-77.234
4147731,01113,01101,2020,1,1,2,32.438,-85.026,32.364,-86.245
4147940,27165,27001,2020,1,1,1,43.984,-94.627,46.442,-93.361
4148212,27053,40149,2020,1,1,1,44.846,-93.459,35.309,-98.717
4148510,33015,33009,2020,1,1,8,42.954,-71.084,43.956,-71.651
4148666,40147,40147,2020,1,1,26,36.751,-95.952,36.751,-95.952
4148669,06037,18133,2020,1,1,1,34.021,-118.412,39.549,-86.863
4148908,34013,36087,2020,1,1,2,40.773,-74.189,41.139,-74.171
4149111,48039,48471,2020,1,1,1,29.548,-95.327,30.706,-95.547
4149308,13139,13135,2020,1,1,1,34.224,-83.877,34.118,-83.997
4149440,45041,24033,2020,1,1,1,34.183,-79.78,38.997,-76.934
4149703,08031,08001,2020,1,1,22,39.721,-104.938,39.875,-104.946
4149810,06087,06067,2020,1,1,1,36.979,-122.031,38.562,-121.47
4150304,21083,21093,2020,1,1,1,36.73,-88.628,37.822,-85.768
4150411,31153,19153,2020,1,1,1,41.165,-96.149,41.576,-93.606
4150438,24021,34005,2020,1,1,1,39.351,-77.232,39.933,-74.955
4150879,51059,24510,2020,1,1,1,38.863,-77.188,39.285,-76.62
4151040,13115,13121,2020,1,1,1,34.267,-85.194,33.767,-84.433
4151042,22095,22087,2020,1,1,3,30.212,-90.469,29.983,-90.011
4151065,48381,48381,2020,1,1,12,35.018,-101.911,35.009,-101.915
4151760,08005,08093,2020,1,1,11,39.607,-104.879,38.998,-105.551
4151791,40021,40149,2020,1,1,2,35.916,-94.972,35.309,-98.717
4152004,48219,48219,2020,1,1,3,33.582,-102.357,33.582,-102.357
4152093,01073,11001,2020,1,1,1,33.542,-86.794,38.899,-77.014
4152259,48185,48309,2020,1,1,1,30.408,-96.021,31.547,-97.169
4152520,37119,54097,2020,1,1,1,35.209,-80.847,38.92,-80.182
4152800,36057,36065,2020,1,1,1,42.917,-74.143,43.12,-75.227
4152873,35027,48389,2020,1,1,1,33.314,-105.68,31.399,-103.283
4152985,42111,12031,2020,1,1,1,40.027,-79.299,30.474,-81.607
4152997,48181,48181,2020,1,1,30,33.641,-96.62,33.639,-96.623
4153763,36081,25025,2020,1,1,3,40.699,-73.848,42.357,-71.059
4153773,06001,48201,2020,1,1,2,37.834,-122.254,29.838,-95.446
4154589,12105,12055,2020,1,1,2,27.972,-81.517,27.5,-81.454
4154627,01125,28087,2020,1,1,1,33.234,-87.563,33.508,-88.409
4155026,06037,06085,2020,1,1,21,34.063,-118.287,37.36,-121.98
4155041,32003,51009,2020,1,1,1,36.168,-115.149,37.5,-79.0
4155124,55055,55105,2020,1,1,1,43.082,-88.912,42.686,-89.012
4155145,36061,51630,2020,1,1,1,40.781,-73.969,38.298,-77.483
4155706,29065,29065,2020,1,1,2,37.645,-91.538,37.653,-91.534
4155813,37129,37123,2020,1,1,7,34.217,-77.88,35.17,-79.861
4156165,36061,24510,2020,1,1,7,40.767,-73.974,39.279,-76.616
4157204,12069,12009,2020,1,1,1,28.883,-81.726,28.586,-80.817
4157750,01015,01055,2020,1,1,1,33.596,-85.821,34.003,-86.007
4157931,37085,37105,2020,1,1,1,35.314,-79.165,35.458,-79.278
4158003,45083,37021,2020,1,1,2,35.021,-82.008,35.505,-82.418
4158086,51600,51153,2020,1,1,1,38.853,-77.302,38.646,-77.359
4158621,08015,08041,2020,1,1,1,38.732,-106.163,38.889,-104.789
4158696,13121,39113,2020,1,1,1,33.74,-84.346,39.78,-84.2
4158744,12131,01109,2020,1,1,1,30.75,-86.336,31.807,-85.974
4158825,36029,49035,2020,1,1,1,42.903,-78.745,40.692,-112.001
4158872,22033,22095,2020,1,1,4,30.488,-91.111,30.107,-90.55
4159100,37123,37119,2020,1,1,1,35.366,-79.968,35.127,-80.709
4159128,39113,39109,2020,1,1,1,39.87,-84.247,40.043,-84.217
4159195,28005,21095,2020,1,1,1,31.033,-90.795,36.901,-82.931
4159700,37169,51770,2020,1,1,1,36.448,-80.313,37.274,-79.958
4159968,18089,26163,2020,1,1,1,41.486,-87.443,42.383,-83.098
4160160,17019,17019,2020,1,1,114,40.117,-88.248,40.119,-88.248
4160626,47037,47187,2020,1,1,23,36.168,-86.783,35.956,-86.817
4160839,36063,36053,2020,1,1,4,43.09,-78.913,42.747,-75.77
4161153,26043,55075,2020,1,1,1,45.835,-88.055,45.779,-87.999
4161974,13115,01103,2020,1,1,1,34.124,-85.278,34.581,-87.011
4162739,29095,04013,2020,1,1,1,39.098,-94.556,33.553,-112.125
4163348,08035,08059,2020,1,1,1,39.535,-104.977,39.743,-105.23
4163507,12095,48029,2020,1,1,1,28.502,-81.368,29.418,-98.541
4163856,53021,53021,2020,1,1,29,46.261,-119.123,46.261,-119.124
4163881,48007,48469,2020,1,1,1,28.044,-97.056,28.803,-96.973
4163987,05047,05119,2020,1,1,1,35.494,-93.837,34.752,-92.131
4164176,51179,51059,2020,1,1,2,38.434,-77.469,38.832,-77.288
4164717,04013,25025,2020,1,1,3,33.518,-112.109,42.336,-71.087
4164788,41035,06031,2020,1,1,1,42.706,-122.105,36.322,-119.527
4165160,18097,18107,2020,1,1,1,39.792,-86.075,40.048,-86.912
4165796,34003,36111,2020,1,1,1,40.923,-74.084,41.748,-74.087
4166117,34007,22051,2020,1,1,1,39.902,-74.972,30.009,-90.253
4166355,40027,06037,2020,1,1,1,35.222,-97.445,34.021,-118.412
4166504,06075,47037,2020,1,1,1,37.771,-122.436,36.2,-86.792
4166715,42091,51087,2020,1,1,1,40.0,-75.296,37.572,-77.408
4166738,17167,17021,2020,1,1,3,39.738,-89.668,39.739,-89.267
4167084,48423,48113,2020,1,1,2,32.316,-95.317,32.82,-96.762
4167268,48363,48095,2020,1,1,1,32.812,-98.093,31.169,-100.077
4167472,22071,22095,2020,1,1,3,29.959,-90.04,30.191,-90.528
4167783,32003,53057,2020,1,1,1,36.168,-115.149,48.472,-122.414
4167895,08014,08013,2020,1,1,7,39.942,-105.083,39.987,-105.158
4168171,36005,34031,2020,1,1,2,40.85,-73.849,40.925,-74.178
4168594,56025,56001,2020,1,1,1,42.867,-106.313,41.322,-105.592
4168647,19193,46117,2020,1,1,1,42.474,-96.397,44.213,-100.247
4168732,25011,25011,2020,1,1,12,42.549,-72.549,42.548,-72.549
4168875,45027,37119,2020,1,1,1,33.635,-80.174,35.209,-80.847
4169046,37081,24037,2020,1,1,1,36.09,-79.857,38.319,-76.544
4169318,19055,19169,2020,1,1,3,42.494,-91.452,41.938,-93.39
4169407,47035,47035,2020,1,1,10,35.948,-85.017,35.945,-85.016
4169584,12035,12035,2020,1,1,33,29.505,-81.219,29.505,-81.22
4169651,47157,47037,2020,1,1,4,35.134,-89.922,36.203,-86.767
4169872,41003,41041,2020,1,1,1,44.543,-123.359,44.809,-124.062
4170234,12115,12127,2020,1,1,1,27.341,-82.533,29.017,-81.292
4170439,06057,06057,2020,1,1,26,39.239,-120.86,39.241,-120.853
4170673,16055,17031,2020,1,1,1,47.719,-116.948,41.834,-87.732
4170772,47187,48339,2020,1,1,1,35.882,-86.712,30.181,-95.54
4170836,13057,13057,2020,1,1,54,34.154,-84.498,34.155,-84.5
4171410,01037,01087,2020,1,1,1,32.781,-86.128,32.423,-85.705
4171723,22005,48453,2020,1,1,1,30.157,-91.026,30.323,-97.755
4171818,26055,26137,2020,1,1,2,44.791,-85.485,45.014,-84.687
4171886,12105,12015,2020,1,1,1,27.764,-81.909,26.997,-82.165
4171922,25027,25009,2020,1,1,1,42.525,-71.758,42.479,-70.967
4171963,34017,47037,2020,1,1,1,40.718,-74.067,36.2,-86.792
4172409,54061,54081,2020,1,1,2,39.626,-79.934,37.748,-81.14
4172425,37081,37185,2020,1,1,1,36.073,-79.791,36.501,-78.216
4172598,35013,35053,2020,1,1,11,32.348,-106.745,34.166,-106.026
4172755,56021,08069,2020,1,1,1,41.143,-104.827,40.447,-105.048
4173029,01097,28039,2020,1,1,1,30.684,-88.162,30.917,-88.593
4173045,28045,28047,2020,1,1,1,30.318,-89.374,30.324,-89.237
4173069,47159,47189,2020,1,1,1,36.181,-86.015,36.222,-86.52
4173396,39157,39117,2020,1,1,3,40.441,-81.397,40.365,-82.669
4174105,54049,54069,2020,1,1,1,39.478,-80.147,40.046,-80.69
4174362,12073,12079,2020,1,1,1,30.476,-84.266,30.349,-83.417
4176065,42127,36103,2020,1,1,1,41.574,-75.256,40.746,-73.086
4176075,48029,01119,2020,1,1,1,29.418,-98.541,32.578,-87.988
4176102,34005,24015,2020,1,1,1,39.995,-74.787,39.637,-75.804
4176121,36061,11001,2020,1,1,14,40.774,-73.974,38.902,-77.013
4176418,06013,06075,2020,1,1,27,37.934,-122.113,37.774,-122.43
4176990,22061,22013,2020,1,1,1,32.537,-92.634,32.534,-92.892
4177028,01049,01015,2020,1,1,1,34.363,-86.006,33.796,-85.762
4177352,48143,48451,2020,1,1,1,32.333,-98.342,31.441,-100.453
4177472,50007,36081,2020,1,1,1,44.502,-73.082,40.671,-73.831
4177496,47157,22073,2020,1,1,1,35.134,-89.922,32.521,-92.077
4177584,12099,12021,2020,1,1,1,26.469,-80.149,26.087,-81.707
4177600,53035,53033,2020,1,1,4,47.541,-122.634,47.517,-122.305
4177729,42041,24043,2020,1,1,1,40.052,-77.524,39.66,-77.578
4178388,48171,48339,2020,1,1,1,30.276,-98.87,30.181,-95.54
4178557,39141,39117,2020,1,1,6,39.348,-82.994,40.365,-82.669
4178591,12011,12085,2020,1,1,3,26.139,-80.199,27.057,-80.253
4179769,33009,08013,2020,1,1,1,43.64,-71.834,39.936,-105.586
4179929,27053,31055,2020,1,1,1,44.971,-93.262,41.276,-96.053
4179934,33011,21067,2020,1,1,1,42.753,-71.504,37.962,-84.386
4180311,13063,06095,2020,1,1,1,33.613,-84.341,38.233,-122.043
4180346,39083,39049,2020,1,1,2,40.502,-82.402,40.008,-82.937
4180347,22047,22055,2020,1,1,1,30.358,-91.479,30.206,-92.061
4180412,37119,19169,2020,1,1,1,35.209,-80.847,41.938,-93.39
4180489,36051,36053,2020,1,1,1,42.726,-77.88,42.747,-75.77
4180637,39049,39165,2020,1,1,1,39.995,-82.986,39.416,-84.123
4180715,48085,08005,2020,1,1,1,33.248,-96.794,39.628,-104.767
4180733,28033,28121,2020,1,1,1,34.956,-89.849,32.231,-90.158
4181055,47147,47015,2020,1,1,3,36.473,-86.884,35.831,-85.979
4181083,55079,55105,2020,1,1,2,42.999,-87.962,42.533,-89.026
4181163,48453,05119,2020,1,1,2,30.293,-97.762,34.737,-92.236
4181189,47157,13121,2020,1,1,2,35.134,-89.922,33.716,-84.397
4181291,29189,17119,2020,1,1,3,38.641,-90.389,38.773,-90.032
4181458,32510,32005,2020,1,1,1,39.151,-119.743,39.094,-119.778
4181537,42011,42095,2020,1,1,1,40.324,-75.868,40.625,-75.367
4181672,16083,16053,2020,1,1,1,42.609,-114.519,42.679,-114.596
4182325,51107,24003,2020,1,1,1,39.032,-77.424,38.976,-76.556
4182355,48245,48199,2020,1,1,3,30.098,-94.134,30.245,-94.196
4182564,45025,45051,2020,1,1,1,34.434,-80.159,33.766,-78.976
4182721,26067,26067,2020,1,1,10,42.977,-85.054,42.977,-85.054
4182758,45013,19163,2020,1,1,1,32.431,-80.672,41.522,-90.574
4183389,29031,29031,2020,1,1,17,37.315,-89.559,37.316,-89.559
4184004,12086,12097,2020,1,1,2,25.787,-80.253,27.812,-80.999
4184402,05051,05119,2020,1,1,5,34.458,-93.107,34.767,-92.183
4184668,34011,34007,2020,1,1,1,39.33,-75.032,39.88,-74.965
4184737,22087,28121,2020,1,1,2,29.983,-90.011,32.231,-90.158
4184770,06065,12127,2020,1,1,1,33.666,-117.315,29.092,-81.023
4185010,20079,20173,2020,1,1,1,38.035,-97.344,37.684,-97.344
4185120,12095,12115,2020,1,1,3,28.462,-81.436,27.236,-82.491
4185174,47123,47143,2020,1,1,1,35.604,-84.475,35.492,-84.999
4185214,29095,20111,2020,1,1,2,39.1,-94.559,38.411,-96.187
4185242,42029,42133,2020,1,1,1,39.959,-75.605,39.928,-76.745
4185270,37151,37097,2020,1,1,1,35.725,-79.853,35.568,-80.865
4185564,42125,42125,2020,1,1,65,40.22,-80.133,40.218,-80.135
4185939,23031,23031,2020,1,1,31,43.431,-70.495,43.429,-70.496
4186305,17129,17129,2020,1,1,1,39.983,-89.859,39.983,-89.859
4186521,29095,40145,2020,1,1,1,38.923,-94.5,36.003,-95.441
4186734,42129,42129,2020,1,1,96,40.306,-79.6,40.308,-79.597
4186925,37119,39087,2020,1,1,1,35.209,-80.847,38.424,-82.512
4187293,37119,51770,2020,1,1,2,35.209,-80.847,37.274,-79.958
4187347,13273,45013,2020,1,1,1,31.774,-84.441,32.446,-80.704
4187602,40085,40149,2020,1,1,1,33.758,-97.132,35.309,-98.717
4187615,37115,37115,2020,1,1,1,35.955,-82.509,35.824,-82.543
4187666,35023,48039,2020,1,1,1,31.894,-108.528,29.057,-95.417
4187782,37119,12057,2020,1,1,2,35.235,-80.817,27.886,-82.375
4187948,24021,24039,2020,1,1,1,39.351,-77.232,38.194,-75.692
4188634,47189,13063,2020,1,1,1,36.222,-86.52,33.607,-84.298
4188652,01003,01001,2020,1,1,6,30.538,-87.739,32.576,-86.681
4188653,19085,19085,2020,1,1,1,41.559,-95.894,41.559,-95.894
4188764,24510,29179,2020,1,1,1,39.251,-76.607,37.268,-91.099
4188815,22105,22033,2020,1,1,4,30.488,-90.432,30.459,-91.091
4189033,45079,45045,2020,1,1,1,34.0,-81.0,34.844,-82.385
4189505,51820,51163,2020,1,1,2,38.071,-78.903,37.91,-79.42
4189977,42021,42063,2020,1,1,1,40.248,-78.828,40.621,-79.152
4190077,36095,36095,2020,1,1,1,42.681,-74.486,42.681,-74.486
4190085,18039,18039,2020,1,1,101,41.642,-85.922,41.646,-85.928
4190140,48261,48409,2020,1,1,1,26.74,-97.736,27.865,-97.207
4190245,21111,08093,2020,1,1,1,38.196,-85.722,38.998,-105.551
4190960,25009,36061,2020,1,1,1,42.479,-70.967,40.781,-73.969
4191041,39045,13221,2020,1,1,1,39.901,-82.678,33.95,-82.848
4191128,48325,48325,2020,1,1,13,29.305,-98.99,29.289,-98.993
4191198,37071,37071,2020,1,1,78,35.256,-81.129,35.257,-81.14
4191419,18131,18063,2020,1,1,1,41.052,-86.603,39.767,-86.441
4191467,06037,13121,2020,1,1,2,34.037,-118.401,33.855,-84.392
4191669,01087,01081,2020,1,1,1,32.423,-85.705,32.597,-85.492
4192357,51107,51157,2020,1,1,1,38.999,-77.402,38.684,-78.105
4192876,39035,28021,2020,1,1,1,41.496,-81.705,31.959,-90.983
4193358,32027,32027,2020,1,1,1,40.178,-118.478,40.178,-118.478
4194100,29189,17075,2020,1,1,1,38.84,-90.231,40.671,-87.61
4194389,47115,47037,2020,1,1,4,35.07,-85.74,36.205,-86.743
4194500,35029,35013,2020,1,1,1,32.261,-107.744,32.342,-106.737
4194603,17091,39139,2020,1,1,1,41.112,-88.138,40.642,-82.483
4194634,34041,42035,2020,1,1,1,40.925,-75.091,41.118,-77.605
4194695,42025,34005,2020,1,1,1,40.831,-75.716,40.073,-74.724
4194765,04013,32003,2020,1,1,11,33.467,-111.988,36.114,-115.17
4194835,08031,38083,2020,1,1,1,39.748,-105.008,47.468,-100.302
4195188,36061,35053,2020,1,1,1,40.721,-74.001,34.166,-106.026
4195863,55139,17031,2020,1,1,1,44.022,-88.532,41.929,-87.707
4195880,12057,13075,2020,1,1,1,27.946,-82.5,31.226,-83.423
4195967,06013,47037,2020,1,1,1,37.901,-122.062,36.163,-86.775
4196205,04005,06079,2020,1,1,1,35.19,-111.708,35.644,-121.19
4196247,27141,27145,2020,1,1,2,45.434,-94.016,45.57,-94.318
4196259,55009,55105,2020,1,1,1,44.462,-88.113,42.508,-89.032
4196330,39165,39117,2020,1,1,3,39.373,-84.206,40.365,-82.669
4196346,12086,04025,2020,1,1,1,25.782,-80.233,34.168,-111.932
4196392,41015,41015,2020,1,1,2,42.227,-124.334,42.227,-124.334
4196398,39041,39035,2020,1,1,1,40.253,-82.84,41.532,-81.577
4196682,01097,28089,2020,1,1,4,30.647,-88.17,32.571,-89.876
4196893,13313,13067,2020,1,1,1,34.768,-84.976,33.948,-84.532
4196904,48439,42101,2020,1,1,2,32.932,-97.08,40.005,-75.118
4196937,12086,48453,2020,1,1,1,25.519,-80.48,30.268,-97.748
4197027,12095,13215,2020,1,1,1,28.509,-81.375,32.482,-84.917
4197540,48355,48261,2020,1,1,1,27.737,-97.432,27.224,-97.527
4197569,06059,06085,2020,1,1,2,33.866,-117.888,37.209,-121.734
4197726,13153,13319,2020,1,1,7,32.546,-83.662,32.678,-83.174
4197981,51540,51003,2020,1,1,3,38.04,-78.487,38.0,-78.445
4198118,05057,05057,2020,1,1,2,33.662,-93.594,33.662,-93.594
4198140,29183,17163,2020,1,1,2,38.802,-90.679,38.603,-90.05
4198679,17107,17107,2020,1,1,4,40.126,-89.374,40.126,-89.374
4198742,48347,48401,2020,1,1,1,31.61,-94.651,31.968,-94.983
4198855,42107,42107,2020,1,1,41,40.703,-76.17,40.709,-76.153
4199376,13121,13117,2020,1,1,1,34.041,-84.34,34.123,-84.236
4199914,26049,26125,2020,1,1,7,42.962,-83.671,42.634,-83.298
4199985,28059,22087,2020,1,1,1,30.45,-88.778,29.983,-90.011
4200233,21111,28089,2020,1,1,1,38.196,-85.722,32.571,-89.876
4200303,53061,53067,2020,1,1,2,47.931,-122.242,47.018,-122.904
4200490,21035,21157,2020,1,1,1,36.612,-88.325,36.851,-88.362
4201372,34039,06073,2020,1,1,1,40.672,-74.233,32.81,-117.105
4201517,26125,26099,2020,1,1,34,42.563,-83.231,42.565,-82.991
4201785,28115,28089,2020,1,1,2,34.251,-89.003,32.571,-89.876
4202005,19017,19169,2020,1,1,1,42.723,-92.483,41.938,-93.39
4202589,13045,13097,2020,1,1,1,33.58,-85.069,33.736,-84.714
4202705,55025,55055,2020,1,1,1,43.108,-89.526,42.882,-88.705
4202748,51059,09001,2020,1,1,1,38.863,-77.188,41.406,-73.291
4202943,06087,06083,2020,1,1,1,36.918,-121.766,34.422,-119.855
4203189,48039,48029,2020,1,1,2,29.352,-95.375,29.484,-98.422
4203682,06033,06045,2020,1,1,1,38.958,-122.651,39.145,-123.21
4203755,42127,36047,2020,1,1,1,41.638,-75.064,40.656,-73.963
4203767,32027,06075,2020,1,1,1,40.783,-119.208,37.771,-122.436
4204519,37127,24017,2020,1,1,1,36.131,-78.036,38.619,-77.003
4204842,48167,48201,2020,1,1,52,29.418,-94.992,29.729,-95.313
4204899,55109,55073,2020,1,1,1,44.975,-92.724,44.901,-89.569
4205283,36075,36053,2020,1,1,6,43.439,-76.486,42.747,-75.77
4205292,29159,29159,2020,1,1,6,38.698,-93.23,38.698,-93.23
4205487,17019,17031,2020,1,1,7,40.107,-88.264,41.815,-87.738
4206037,06025,04027,2020,1,1,1,32.936,-115.029,32.668,-114.585
4206294,01095,11001,2020,1,1,1,34.381,-86.251,38.899,-77.014
4206600,36105,34003,2020,1,1,1,41.904,-74.655,40.888,-74.012
4206878,06037,06075,2020,1,1,10,33.951,-118.416,37.771,-122.436
4207064,39083,36053,2020,1,1,1,40.396,-82.469,42.747,-75.77
4207181,48113,48141,2020,1,1,1,32.82,-96.762,31.793,-106.417
4207216,26163,39147,2020,1,1,1,42.206,-83.205,41.115,-83.185
